trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2696,False,"{'a': 0.9, 'e': 0.0674748731523869}",30,19,23.632484958199033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2697,False,"{'a': 0.9, 'e': 0.0674074320054281}",25,13,8.527806902977634,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2698,False,"{'a': 0.9, 'e': 0.06734005826590692}",25,15,18.456689277982502,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2699,False,"{'a': 0.9, 'e': 0.06727275186644961}",20,10,19.57587501383019,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2700,False,"{'a': 0.9, 'e': 0.06720551273974976}",20,10,10.211243290475336,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2701,False,"{'a': 0.9, 'e': 0.06713834081856826}",30,9,28.007019299743387,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2702,False,"{'a': 0.9, 'e': 0.06707123603573319}",20,7,25.581342292975947,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2703,False,"{'a': 0.9, 'e': 0.06700419832413973}",25,18,13.338141866645758,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2704,False,"{'a': 0.9, 'e': 0.06693722761675015}",20,9,18.703577927679234,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2705,False,"{'a': 0.9, 'e': 0.0668703238465938}",30,16,23.27049647796117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2706,False,"{'a': 0.9, 'e': 0.06680348694676687}",25,20,8.451536229884212,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2707,False,"{'a': 0.9, 'e': 0.06673671685043245}",25,12,26.43385254324381,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2708,False,"{'a': 0.9, 'e': 0.06667001349082043}",25,17,15.41353561674533,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2709,False,"{'a': 0.9, 'e': 0.06660337680122747}",25,15,8.789687967609936,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2710,False,"{'a': 0.9, 'e': 0.06653680671501686}",25,14,18.585616571335482,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2711,False,"{'a': 0.9, 'e': 0.06647030316561851}",20,12,0.9098016361738042,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2712,False,"{'a': 0.9, 'e': 0.06640386608652883}",25,14,13.643411563513048,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2713,False,"{'a': 0.9, 'e': 0.06633749541131082}",20,11,6.611412011446848,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2714,False,"{'a': 0.9, 'e': 0.06627119107359372}",25,14,20.772628273046585,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2715,False,"{'a': 0.9, 'e': 0.06620495300707324}",35,18,18.55208263363269,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2716,False,"{'a': 0.9, 'e': 0.06613878114551125}",20,13,11.597492696416662,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2717,False,"{'a': 0.9, 'e': 0.06607267542273594}",20,8,18.591846839935236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2718,False,"{'a': 0.9, 'e': 0.06600663577264156}",25,17,11.94542486657426,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2719,False,"{'a': 0.9, 'e': 0.06594066212918846}",20,6,22.45071911739297,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2720,False,"{'a': 0.9, 'e': 0.06587475442640295}",20,0,29.356671342905592,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2721,False,"{'a': 0.9, 'e': 0.06580891259837739}",20,11,12.67059218935445,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2722,False,"{'a': 0.9, 'e': 0.0657431365792699}",20,12,16.25671839833167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2723,False,"{'a': 0.9, 'e': 0.06567742630330448}",20,11,15.487413128544983,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2724,False,"{'a': 0.9, 'e': 0.0656117817047708}",20,14,10.821998348685758,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2725,False,"{'a': 0.9, 'e': 0.06554620271802433}",25,8,17.071418697923995,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2726,False,"{'a': 0.9, 'e': 0.06548068927748604}",35,21,23.709713777413825,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2727,False,"{'a': 0.9, 'e': 0.06541524131764247}",20,8,24.165706026054398,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2728,False,"{'a': 0.9, 'e': 0.06534985877304565}",25,14,-8.056296930029255,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
2729,False,"{'a': 0.9, 'e': 0.06528454157831308}",35,18,29.433346662613307,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2730,False,"{'a': 0.9, 'e': 0.06521928966812753}",20,14,11.814130268064254,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2731,False,"{'a': 0.9, 'e': 0.06515410297723707}",20,13,14.900449441252068,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2732,False,"{'a': 0.9, 'e': 0.065088981440455}",25,12,23.96869052039631,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2733,False,"{'a': 0.9, 'e': 0.06502392499265983}",20,12,11.48826314226177,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2734,False,"{'a': 0.9, 'e': 0.06495893356879506}",20,9,20.16947233047544,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2735,False,"{'a': 0.9, 'e': 0.06489400710386926}",25,20,9.061261009159544,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2736,False,"{'a': 0.9, 'e': 0.06482914553295596}",20,11,6.6216733614929595,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2737,False,"{'a': 0.9, 'e': 0.06476434879119362}",20,14,9.500850641230862,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2738,False,"{'a': 0.9, 'e': 0.06469961681378547}",25,12,26.999176150731017,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2739,False,"{'a': 0.9, 'e': 0.06463494953599953}",30,8,31.426559124988344,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2740,False,"{'a': 0.9, 'e': 0.06457034689316847}",20,6,22.003992474971824,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2741,False,"{'a': 0.9, 'e': 0.06450580882068972}",30,12,10.503935560318023,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
2742,False,"{'a': 0.9, 'e': 0.06444133525402518}",25,5,32.730109977010976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2743,False,"{'a': 0.9, 'e': 0.06437692612870125}",30,14,26.454211355605782,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2744,False,"{'a': 0.9, 'e': 0.06431258138030878}",35,19,30.079261097233903,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2745,False,"{'a': 0.9, 'e': 0.06424830094450308}",20,14,12.280712046197742,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2746,False,"{'a': 0.9, 'e': 0.06418408475700368}",25,13,20.461424357837902,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2747,False,"{'a': 0.9, 'e': 0.0641199327535944}",25,20,11.008771661387442,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2748,False,"{'a': 0.9, 'e': 0.06405584487012317}",20,12,12.990346190157751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2749,False,"{'a': 0.9, 'e': 0.06399182104250219}",20,14,12.39389846924447,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2750,False,"{'a': 0.9, 'e': 0.06392786120670757}",30,24,11.056028157874273,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2751,False,"{'a': 0.9, 'e': 0.0638639652987795}",30,18,22.862985223060946,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2752,False,"{'a': 0.9, 'e': 0.063800133254822}",25,17,16.667245430440303,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2753,False,"{'a': 0.9, 'e': 0.06373636501100313}",25,14,22.425699618404785,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2754,False,"{'a': 0.9, 'e': 0.06367266050355457}",20,12,7.604043455176656,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2755,False,"{'a': 0.9, 'e': 0.0636090196687718}",25,0,28.48315714977169,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2756,False,"{'a': 0.9, 'e': 0.063545442443014}",30,15,29.85979891054508,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2757,False,"{'a': 0.9, 'e': 0.06348192876270395}",25,11,1.5356237068891956,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2758,False,"{'a': 0.9, 'e': 0.06341847856432796}",20,6,23.565963436583004,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2759,False,"{'a': 0.9, 'e': 0.06335509178443581}",30,20,21.14779036925006,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2760,False,"{'a': 0.9, 'e': 0.0632917683596407}",25,19,8.687082549585424,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2761,False,"{'a': 0.9, 'e': 0.06322850822661925}",30,23,13.737781873990693,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2762,False,"{'a': 0.9, 'e': 0.06316531132211131}",20,15,0.9265935694969949,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2763,False,"{'a': 0.9, 'e': 0.06310217758291994}",20,15,12.269939365443296,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2764,False,"{'a': 0.9, 'e': 0.0630391069459114}",25,17,16.061456173958916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2765,False,"{'a': 0.9, 'e': 0.06297609934801507}",30,19,19.34012335870001,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2766,False,"{'a': 0.9, 'e': 0.06291315472622334}",25,0,37.316011112388054,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2767,False,"{'a': 0.9, 'e': 0.06285027301759159}",25,11,10.269678949757457,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2768,False,"{'a': 0.9, 'e': 0.06278745415923806}",30,19,15.735566596559734,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2769,False,"{'a': 0.9, 'e': 0.06272469808834394}",25,3,29.93100280629206,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2770,False,"{'a': 0.9, 'e': 0.06266200474215315}",25,0,21.03574971218714,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
2771,False,"{'a': 0.9, 'e': 0.06259937405797232}",20,8,23.210453298383,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2772,False,"{'a': 0.9, 'e': 0.06253680597317074}",30,18,23.396652551446095,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2773,False,"{'a': 0.9, 'e': 0.06247430042518036}",30,13,30.146305515198023,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2774,False,"{'a': 0.9, 'e': 0.06241185735149562}",25,16,4.957051837570003,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2775,False,"{'a': 0.9, 'e': 0.06234947668967342}",20,14,10.351550999077322,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2776,False,"{'a': 0.9, 'e': 0.062287158377333104}",30,17,26.183956626082676,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2777,False,"{'a': 0.9, 'e': 0.06222490235215636}",20,11,-24.81090903184265,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2778,False,"{'a': 0.9, 'e': 0.06216270855188716}",30,16,25.275265709492718,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2779,False,"{'a': 0.9, 'e': 0.0621005769143317}",25,20,12.650404959332649,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2780,False,"{'a': 0.9, 'e': 0.06203850737735829}",30,19,18.529268376910576,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2781,False,"{'a': 0.9, 'e': 0.061976499878897466}",30,19,5.7127319597370665,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2782,False,"{'a': 0.9, 'e': 0.061914554356941674}",30,22,13.67542418278461,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2783,False,"{'a': 0.9, 'e': 0.06185267074954542}",35,23,12.344908208919222,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2784,False,"{'a': 0.9, 'e': 0.06179084899482501}",20,12,18.077496633441882,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2785,False,"{'a': 0.9, 'e': 0.06172908903095879}",20,7,25.411528560821054,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2786,False,"{'a': 0.9, 'e': 0.061667390796186744}",20,7,24.519363147410747,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2787,False,"{'a': 0.9, 'e': 0.06160575422881063}",25,16,13.184535684632259,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2788,False,"{'a': 0.9, 'e': 0.06154417926719387}",20,10,17.333783325163328,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.9, 'e': 0.0614826658497615}",25,13,22.3285580714655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2790,False,"{'a': 0.9, 'e': 0.06142121391500013}",25,20,8.116617127974852,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2791,False,"{'a': 0.9, 'e': 0.06135982340145778}",20,14,9.918146731630216,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2792,False,"{'a': 0.9, 'e': 0.06129849424774392}",30,18,22.86423387351732,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2793,False,"{'a': 0.9, 'e': 0.061237226392529445}",20,12,13.669291367983803,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2794,False,"{'a': 0.9, 'e': 0.06117601977454647}",35,25,20.52434283641187,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2795,False,"{'a': 0.9, 'e': 0.06111487433258835}",20,13,7.574272670287417,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2796,False,"{'a': 0.9, 'e': 0.061053790005509645}",20,8,21.60409814376356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.9, 'e': 0.06099276673222606}",25,3,28.35718273197557,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2798,False,"{'a': 0.9, 'e': 0.06093180445171428}",25,18,11.688727361920078,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.9, 'e': 0.06087090310301204}",25,17,14.734890924927482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.9, 'e': 0.060810062625217945}",25,18,10.53503022341648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2801,False,"{'a': 0.9, 'e': 0.06074928295749157}",20,16,6.70183245551188,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2802,False,"{'a': 0.9, 'e': 0.06068856403905322}",30,17,7.76160934955059,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
2803,False,"{'a': 0.9, 'e': 0.06062790580918395}",25,17,13.545569324919308,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2804,False,"{'a': 0.9, 'e': 0.060567308207225536}",25,18,12.789075821385472,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2805,False,"{'a': 0.9, 'e': 0.06050677117258039}",25,19,12.126131293870422,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2806,False,"{'a': 0.9, 'e': 0.060446294644711455}",20,7,24.465884097421206,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2807,False,"{'a': 0.9, 'e': 0.06038587856314222}",20,16,8.371244238589771,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2808,False,"{'a': 0.9, 'e': 0.06032552286745654}",25,9,18.534417761806594,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2809,False,"{'a': 0.9, 'e': 0.060265227497298776}",25,14,17.505762861768627,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.9, 'e': 0.06020499239237355}",30,21,-7.8006588603184674,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2811,False,"{'a': 0.9, 'e': 0.06014481749244572}",30,14,20.707990554482706,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2812,False,"{'a': 0.9, 'e': 0.06008470273734036}",30,20,18.990359225760184,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2813,False,"{'a': 0.9, 'e': 0.06002464806694278}",25,12,24.42467561659351,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2814,False,"{'a': 0.9, 'e': 0.05996465342119828}",20,8,16.18821948023042,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2815,False,"{'a': 0.9, 'e': 0.05990471874011218}",20,9,18.370012107547122,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.9, 'e': 0.05984484396374982}",25,9,25.411551924041394,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2817,False,"{'a': 0.9, 'e': 0.059785029032236384}",25,14,21.80063492947803,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2818,False,"{'a': 0.9, 'e': 0.05972527388575699}",30,18,20.568054794891435,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.9, 'e': 0.05966557846455646}",20,0,-7.726964332110411,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
2820,False,"{'a': 0.9, 'e': 0.05960594270893936}",25,10,26.236361757332194,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2821,False,"{'a': 0.9, 'e': 0.05954636655926992}",20,13,10.50676276115749,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.9, 'e': 0.059486849955972025}",25,13,14.182042450374873,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.9, 'e': 0.05942739283952904}",30,16,27.446051729266927,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.9, 'e': 0.05936799515048384}",20,14,8.38767859241469,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.9, 'e': 0.05930865682943872}",30,21,16.98323884744012,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2826,False,"{'a': 0.9, 'e': 0.0592493778170554}",20,9,20.128442327218607,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2827,False,"{'a': 0.9, 'e': 0.05919015805405483}",25,11,22.18695409745635,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.9, 'e': 0.05913099748121725}",20,14,-0.8650871730878849,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2829,False,"{'a': 0.9, 'e': 0.05907189603938205}",30,20,15.797222765876525,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.9, 'e': 0.059012853669447835}",25,5,33.094913627010165,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.9, 'e': 0.05895387031237222}",20,11,5.917639408381806,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2832,False,"{'a': 0.9, 'e': 0.058894945909171825}",20,12,16.955747047832098,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.9, 'e': 0.05883608040092221}",20,14,12.647162230228785,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.9, 'e': 0.058777273728757934}",35,23,26.99325960306812,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2835,False,"{'a': 0.9, 'e': 0.05871852583387228}",20,0,-11.520380043772477,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2836,False,"{'a': 0.9, 'e': 0.05865983665751735}",25,14,22.21717774704077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2837,False,"{'a': 0.9, 'e': 0.058601206141003954}",20,16,9.630024209203867,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.9, 'e': 0.05854263422570159}",35,18,35.50964392118651,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.9, 'e': 0.05848412085303834}",30,13,29.141614680355865,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2840,False,"{'a': 0.9, 'e': 0.05842566596450083}",25,16,18.30555059643151,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.9, 'e': 0.05836726950163411}",35,19,3.586124191495985,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
2842,False,"{'a': 0.9, 'e': 0.058308931406041785}",20,7,-14.444460376240011,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2843,False,"{'a': 0.9, 'e': 0.05825065161938573}",25,13,26.499390220117895,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2844,False,"{'a': 0.9, 'e': 0.05819243008338614}",20,10,19.185367326889903,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2845,False,"{'a': 0.9, 'e': 0.058134266739821465}",25,11,26.84585486164913,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.9, 'e': 0.0580761615305284}",20,14,11.442188269235723,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2847,False,"{'a': 0.9, 'e': 0.058018114397401704}",20,2,29.172198716955894,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2848,False,"{'a': 0.9, 'e': 0.057960125282394234}",25,12,25.465257444196727,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.9, 'e': 0.05790219412751686}",20,11,5.15609614180808,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2850,False,"{'a': 0.9, 'e': 0.05784432087483846}",25,12,12.390715288101024,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2851,False,"{'a': 0.9, 'e': 0.05778650546648575}",20,6,-17.546994601860593,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2852,False,"{'a': 0.9, 'e': 0.05772874784464333}",20,13,15.806122790980078,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2853,False,"{'a': 0.9, 'e': 0.05767104795155354}",30,13,33.5561643956634,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2854,False,"{'a': 0.9, 'e': 0.05761340572951653}",30,8,26.571315128274172,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2855,False,"{'a': 0.9, 'e': 0.05755582112089004}",20,5,27.179864540248484,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2856,False,"{'a': 0.9, 'e': 0.057498294068089484}",20,16,7.976611391384915,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2857,False,"{'a': 0.9, 'e': 0.057440824513587764}",20,6,22.417323533030853,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2858,False,"{'a': 0.9, 'e': 0.05738341239991536}",20,0,23.136250719125403,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2859,False,"{'a': 0.9, 'e': 0.057326057669660126}",25,0,31.9179609256274,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2860,False,"{'a': 0.9, 'e': 0.05726876026546735}",25,0,37.483525375635736,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2861,False,"{'a': 0.9, 'e': 0.0572115201300396}",20,3,22.77874758257611,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2862,False,"{'a': 0.9, 'e': 0.05715433720613677}",30,13,8.83146192329885,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2863,False,"{'a': 0.9, 'e': 0.057097211436575895}",30,22,12.134379817975622,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2864,False,"{'a': 0.9, 'e': 0.057040142764231215}",30,21,17.80809170969603,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2865,False,"{'a': 0.9, 'e': 0.05698313113203403}",25,10,-36.12692976443899,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
2866,False,"{'a': 0.9, 'e': 0.05692617648297276}",25,13,26.034571719611286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2867,False,"{'a': 0.9, 'e': 0.0568692787600927}",25,20,8.741541667376694,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2868,False,"{'a': 0.9, 'e': 0.056812437906496156}",35,23,21.94578020655003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2869,False,"{'a': 0.9, 'e': 0.056755653865342225}",20,4,29.971773073217417,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2870,False,"{'a': 0.9, 'e': 0.05669892657984691}",25,16,4.817053976720696,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2871,False,"{'a': 0.9, 'e': 0.0566422559932829}",20,8,24.14154361180504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2872,False,"{'a': 0.9, 'e': 0.0565856420489796}",25,19,9.99527466597209,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2873,False,"{'a': 0.9, 'e': 0.05652908469032304}",30,21,6.520984713562139,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2874,False,"{'a': 0.9, 'e': 0.05647258386075591}",20,7,11.187736656264953,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2875,False,"{'a': 0.9, 'e': 0.05641613950377734}",20,12,18.289522296392068,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2876,False,"{'a': 0.9, 'e': 0.056359751562942983}",20,16,7.70704862565505,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2877,False,"{'a': 0.9, 'e': 0.05630341998186486}",25,7,38.5323957448278,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2878,False,"{'a': 0.9, 'e': 0.05624714470421144}",20,14,11.751447239357478,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
